Time,Open,High,Low,Close,Volume
"Nov 18, 2019",66.01,68.25,66.01,67.55,1240000
"Nov 19, 2019",68.50,69.51,65.20,68.85,1112000
"Nov 20, 2019",69.48,69.50,66.10,66.31,434000
"Nov 21, 2019",66.32,66.75,63.10,63.38,175500
"Nov 22, 2019",63.38,66.54,62.50,66.54,413500
"Nov 25, 2019",66.75,68.00,66.01,66.85,326500
"Nov 26, 2019",66.95,68.77,64.00,65.02,507500
"Nov 27, 2019",65.51,66.39,64.22,65.80,231500
"Nov 28, 2019",65.80,68.45,65.80,67.30,699000
"Nov 29, 2019",67.31,69.25,67.31,68.36,569000
"Dec 2, 2019",69.20,71.48,68.15,70.06,1174000
"Dec 3, 2019",70.06,70.74,66.99,67.94,804500
"Dec 4, 2019",67.95,68.90,67.75,68.46,427500
"Dec 5, 2019",69.20,69.50,67.99,68.41,411000
"Dec 6, 2019",68.49,71.83,68.00,70.90,2201500
"Dec 9, 2019",70.50,73.90,69.84,73.08,2645500
"Dec 10, 2019",73.50,73.99,71.50,72.03,396000
"Dec 11, 2019",72.99,74.20,71.65,72.90,1326500
"Dec 12, 2019",72.40,73.00,71.00,71.78,411500
"Dec 13, 2019",72.90,73.52,70.00,72.50,698500
"Dec 16, 2019",73.50,73.89,72.02,72.65,603000
"Dec 17, 2019",73.00,73.00,70.00,70.86,312000
"Dec 18, 2019",69.61,72.00,69.50,70.47,356000
"Dec 19, 2019",70.00,70.75,66.95,67.19,311500
"Dec 20, 2019",68.00,68.50,65.30,66.05,247000
"Dec 23, 2019",65.50,65.50,62.75,62.80,209000
"Dec 24, 2019",62.30,64.69,60.30,62.26,523000
"Dec 26, 2019",62.99,65.37,62.90,65.37,630000
"Dec 27, 2019",66.50,67.65,65.37,66.67,1024500
"Dec 30, 2019",67.27,68.48,66.20,66.44,481500
"Dec 31, 2019",67.00,67.00,65.12,65.86,132000
